StartTime,label,background_flow_count,normal_flow_count,n_conn,n_dports>1024,n_dports<1024,n_sports>1024,n_sports<1024,avg_duration,n_s_a_p_address,n_s_b_p_address,n_s_c_p_address,n_s_na_p_address,n_d_a_p_address,n_d_b_p_address,n_d_c_p_address,n_d_na_p_address,n_tcp,n_icmp,n_udp
2011-08-10 15:04:28,Normal,121,0,121,1711521,3183,3818531,53089,437.47381517355376,40,74,7,0,32,79,9,1,21,3,96
2011-08-10 15:04:29,Normal,196,0,196,1692494,22100,8241058,46582,287.086179122449,41,147,8,0,47,122,25,2,56,7,131
2011-08-10 15:04:30,Attack,144,0,148,1755459,47230,5039652,12939,367.06044811486487,34,104,10,0,38,97,12,1,43,10,93
2011-08-10 15:04:31,Normal,127,0,127,1698266,5651,4639059,44646,328.56224199212596,47,77,3,0,27,98,2,0,20,9,98
2011-08-10 15:04:32,Attack,160,3,164,1500470,8626,6110738,53962,350.2740050365854,47,101,16,0,24,132,8,0,31,4,128
2011-08-10 15:04:33,Normal,138,0,138,1502925,5769,5002731,6085,333.68312492753626,44,86,8,0,19,98,21,0,33,6,99
2011-08-10 15:04:34,Normal,124,3,127,1450291,39421,4739790,59686,372.3059258110236,42,71,14,0,16,97,14,0,19,3,105
2011-08-10 15:04:35,Normal,118,0,118,1299459,3433,4175922,5006,361.1665692966102,36,73,9,0,20,90,7,1,15,2,100
2011-08-10 15:04:36,Attack,113,3,117,1296101,16456,4322421,45663,372.907353940171,40,69,8,0,17,90,8,2,21,2,93
2011-08-10 15:04:37,Normal,137,0,137,1446107,17563,5581462,13086,229.58224354014598,41,90,6,0,17,109,10,1,18,2,117
2011-08-10 15:04:38,Normal,140,0,140,1294142,23488,4306030,8931,257.88158422857146,33,100,7,0,38,94,8,0,37,5,98
2011-08-10 15:04:39,Normal,140,0,140,1495199,18473,4819565,61398,344.0629096857143,46,85,9,0,22,108,10,0,25,4,111
2011-08-10 15:04:40,Normal,141,6,147,1215511,7049,5580346,57999,320.76668313605444,37,101,9,0,28,111,8,0,37,1,107
2011-08-10 15:04:41,Attack,118,0,120,1280932,4259,4306144,2048,474.6255221416667,40,70,10,0,17,94,9,0,23,1,96
2011-08-10 15:04:42,Attack,153,3,157,1403541,59668,6496728,60390,193.6727637133758,36,99,22,0,17,118,22,0,11,3,143
2011-08-10 15:04:43,Normal,120,0,120,999554,18389,5000111,53778,327.42343090833333,52,65,3,0,10,110,0,0,13,1,106
2011-08-10 15:04:44,Normal,150,0,150,1474060,6527,6147879,53269,306.90800177333335,36,93,21,0,14,130,6,0,20,0,130
2011-08-10 15:04:45,Attack,131,0,134,1348524,20222,5284877,57555,302.04790155970153,38,93,3,0,35,85,14,0,38,1,95
2011-08-10 15:04:46,Normal,130,0,130,1073569,6627,5230214,41668,211.55577694615383,26,94,10,0,24,92,14,0,31,0,99
2011-08-10 15:04:47,Normal,168,0,168,1141884,21969,6847140,55283,164.75729592261905,38,123,7,0,20,130,18,0,35,1,132
2011-08-10 15:04:48,Normal,210,0,210,1236068,9852,8671299,51236,173.93766636190477,37,160,13,0,45,134,31,0,72,5,133
2011-08-10 15:04:49,Normal,156,0,156,1135653,10152,6094724,55495,266.0506158141025,32,111,13,0,30,106,20,0,39,2,115
2011-08-10 15:04:50,Normal,200,0,200,1098963,22238,7494461,54772,231.65450195999998,39,152,9,0,40,134,26,0,64,4,132
2011-08-10 15:04:51,Attack,127,0,129,986889,12887,4923017,5284,158.26519398449614,23,100,6,0,16,104,9,0,20,2,107
2011-08-10 15:04:52,Normal,158,3,161,966078,7772,6989326,60579,119.21044163354037,27,130,4,0,12,128,21,0,34,4,123
2011-08-10 15:04:53,Attack,103,0,104,1248231,16017,3602704,36869,259.2754432403847,31,60,13,0,20,72,12,0,26,4,74
2011-08-10 15:04:54,Normal,106,0,106,1115928,45987,3890549,58890,316.3518445849057,22,74,10,0,22,77,7,0,17,1,88
2011-08-10 15:04:55,Normal,125,0,125,1410999,19089,4110698,5632,363.229196584,42,69,14,0,21,93,11,0,27,2,96
2011-08-10 15:04:56,Normal,113,0,113,1382154,16869,4085716,19435,339.27565140707964,45,62,6,0,20,85,8,0,16,1,96
2011-08-10 15:04:57,Attack,167,0,169,1316874,20197,7234025,51398,185.9176281005917,42,119,8,0,21,143,5,0,24,1,144
2011-08-10 15:04:58,Normal,153,0,153,1320066,42569,6559467,61666,311.6713967973856,30,112,11,0,21,109,22,1,32,3,118
2011-08-10 15:04:59,Normal,149,0,149,1229073,7452,5921061,50268,320.4502947919463,47,84,18,0,15,110,24,0,34,1,114
2011-08-10 15:05:00,Normal,258,0,258,1261522,14281,12354668,58000,141.44830374418606,34,209,15,0,25,213,20,0,29,0,228
2011-08-10 15:05:01,Normal,159,0,159,1160916,6701,6719409,36563,258.46496684905657,45,107,7,0,10,147,2,0,13,1,145
2011-08-10 15:05:02,Attack,105,3,110,1161226,3061,4415091,53643,320.1693753909091,48,59,3,0,8,97,5,0,11,1,98
2011-08-10 15:05:03,Attack,101,0,107,1008860,3244,3594267,37900,264.8778785233645,45,57,5,0,10,96,1,0,14,4,89
2011-08-10 15:05:04,Normal,101,0,101,1197394,18287,4024308,22860,363.05673838613865,41,52,8,0,10,87,4,0,12,1,88
2011-08-10 15:05:05,Normal,102,0,102,1218846,2762,3937184,25051,384.6623193235294,36,60,6,0,8,89,5,0,14,2,86
2011-08-10 15:05:06,Attack,96,3,103,1100883,16506,3829769,62586,194.52764372815534,35,56,12,0,7,88,8,0,17,4,82
2011-08-10 15:05:07,Normal,111,0,111,1142022,17556,4377165,8080,298.4863305315316,39,67,5,0,9,99,3,0,16,2,92
2011-08-10 15:05:08,Normal,155,0,155,1427474,21655,5063506,18095,313.44873640645164,34,108,13,0,56,92,7,0,60,1,93
2011-08-10 15:05:09,Normal,122,0,122,882809,20087,4637916,41758,194.95408240163934,39,76,7,0,20,97,5,0,28,3,91
2011-08-10 15:05:10,Normal,137,0,137,1278181,19857,5077785,24794,296.48599551824816,40,91,6,0,26,102,9,0,31,3,103
2011-08-10 15:05:11,Normal,121,0,121,1007379,6658,4303137,31394,299.55314769421483,43,71,7,0,24,89,7,1,32,3,85
2011-08-10 15:05:12,Attack,134,3,139,1444587,18562,4747997,53934,432.55118492086325,34,101,4,0,28,100,11,0,22,3,112
2011-08-10 15:05:13,Normal,117,0,117,1052692,46900,4525870,7115,340.97723260683756,46,62,9,0,9,103,5,0,15,3,99
2011-08-10 15:05:14,Attack,176,0,179,949866,21430,7451416,6922,188.64201276536312,48,127,4,0,11,161,7,0,55,2,122
2011-08-10 15:05:15,Normal,191,0,191,998158,8018,8861861,52719,207.42618376439788,33,149,9,0,7,180,4,0,11,0,180
2011-08-10 15:05:16,Normal,113,0,113,1167560,17146,4061767,43355,363.6357674070796,36,63,14,0,22,90,1,0,28,1,84
2011-08-10 15:05:17,Normal,95,1,96,1102255,3864,3350879,58736,379.36359928124995,37,48,11,0,6,88,2,0,16,1,79
2011-08-10 15:05:18,Attack,133,0,134,1112398,4946,5360499,59497,337.0574879776119,44,83,7,0,8,121,5,0,16,2,115
2011-08-10 15:05:19,Normal,77,0,77,1056239,15806,2769190,60086,450.50265557142865,31,38,8,0,12,65,0,0,8,0,69
2011-08-10 15:05:20,Normal,93,0,93,1121627,16726,3419785,13777,500.8094303978495,33,54,6,0,13,76,4,0,12,2,79
2011-08-10 15:05:21,Normal,128,0,128,1323104,26686,4431075,13366,372.54236249999997,46,73,9,0,28,97,3,0,26,1,101
2011-08-10 15:05:22,Normal,119,3,122,1525026,41249,4251121,9087,536.9794267295082,40,70,12,0,17,99,6,0,10,4,108
2011-08-10 15:05:23,Attack,137,2,140,1940236,17566,4434694,60370,348.33337264285717,41,88,11,0,27,104,9,0,10,0,130
2011-08-10 15:05:24,Attack,97,0,100,963029,17196,3485165,53987,457.34056298999997,36,59,5,0,16,77,6,1,14,1,85
2011-08-10 15:05:25,Attack,118,0,123,1255636,65359,4498575,62645,274.26436599186997,39,78,6,0,16,97,10,0,16,2,105
2011-08-10 15:05:26,Normal,128,0,128,1453502,21742,4672501,24984,384.7726667578125,47,76,5,0,16,104,8,0,21,2,105
2011-08-10 15:05:27,Attack,94,0,101,1054722,17706,3724779,55736,304.77362445544554,31,63,7,0,15,72,14,0,31,1,69
2011-08-10 15:05:28,Normal,224,0,224,1310213,11245,9267656,52808,117.81170777232144,31,182,11,0,37,178,8,1,57,1,165
2011-08-10 15:05:29,Normal,165,0,165,1532333,53656,7038073,14911,244.31854259393933,44,111,10,0,24,134,6,1,19,4,140
2011-08-10 15:05:30,Normal,115,0,115,1208934,35978,4607992,13442,386.90136411304354,34,76,5,0,15,92,7,1,23,0,90
2011-08-10 15:05:31,Normal,122,0,122,966166,5019,5003953,57811,286.0784685737705,30,85,7,0,10,108,3,1,20,3,98
2011-08-10 15:05:32,Normal,100,3,103,1072864,63828,3909872,47554,388.49488739805827,35,58,10,0,14,86,3,0,12,1,90
2011-08-10 15:05:33,Attack,124,0,132,1482451,17423,4741180,16035,367.3718661515152,42,84,6,0,26,93,13,0,33,0,99
2011-08-10 15:05:34,Normal,100,0,100,902365,5764,3521542,57284,451.30130683999994,38,53,9,0,10,80,9,1,16,0,82
2011-08-10 15:05:35,Attack,127,0,128,1261196,4634,4216493,36877,444.257226515625,30,86,12,0,29,97,2,0,22,3,103
2011-08-10 15:05:36,Normal,107,0,107,1044413,54230,3742289,59594,325.1712336448598,38,64,5,0,14,89,4,0,17,2,88
2011-08-10 15:05:37,Normal,121,3,124,1414809,17189,4359056,7722,260.8855296451613,48,69,7,0,16,92,16,0,28,0,96
2011-08-10 15:05:38,Normal,160,0,160,1617430,19244,5633646,18193,235.98812203749998,47,107,6,0,27,123,10,0,36,4,119
2011-08-10 15:05:39,Attack,132,0,137,1204597,7672,4707112,2306,358.11525886131386,33,96,8,0,10,96,31,0,40,1,96
2011-08-10 15:05:40,Normal,91,0,91,1395085,15385,3205064,30591,505.3787359230769,46,40,5,0,15,74,2,0,10,3,78
2011-08-10 15:05:41,Normal,100,0,100,1333539,2428,3674048,45122,515.6174682400001,49,44,7,0,20,75,5,0,16,1,83
2011-08-10 15:05:42,Normal,136,3,139,1947901,10939,4722282,59634,421.460900381295,52,81,6,0,24,104,11,0,25,1,113
2011-08-10 15:05:43,Normal,137,0,137,1526768,17335,5383071,55068,386.4787399708029,36,94,7,0,29,104,4,0,19,1,117
2011-08-10 15:05:44,Normal,102,0,102,1114051,34291,3657315,59149,368.5524140784313,32,63,7,0,22,76,4,0,16,1,85
2011-08-10 15:05:45,Attack,154,0,159,2195545,19295,5518108,5565,304.4624023459119,46,105,8,0,37,115,7,0,31,6,122
2011-08-10 15:05:46,Normal,88,0,88,1548621,2054,3358317,4628,437.039187125,25,58,5,0,21,62,5,0,16,1,71
2011-08-10 15:05:47,Normal,102,0,102,1153919,16939,3666917,8805,418.7566125098039,37,59,6,0,19,81,2,0,13,2,87
2011-08-10 15:05:48,Attack,123,0,129,1377472,5418,4263942,52159,424.3322393565891,45,75,9,0,19,104,6,0,28,0,100
2011-08-10 15:05:49,Normal,141,6,147,1134489,8747,5351236,51004,222.42828717687075,43,99,5,0,20,119,8,0,34,3,110
2011-08-10 15:05:50,Normal,146,0,146,2103256,17691,5168280,37405,413.409213650685,48,90,8,0,32,102,12,0,38,1,107
2011-08-10 15:05:51,Normal,204,0,204,2514249,45369,7700092,20008,240.69410752941178,54,141,9,0,54,138,12,0,50,7,147
2011-08-10 15:05:52,Normal,100,3,103,1142191,16196,4239219,26527,178.34981170873786,40,56,7,0,15,83,5,0,14,2,87
2011-08-10 15:05:53,Attack,156,0,157,1515381,6643,6281495,53940,279.4560004012739,50,94,13,0,47,106,4,0,48,3,106
2011-08-10 15:05:54,Attack,189,0,190,2083085,25956,7596187,62044,313.9586438,41,138,11,0,47,135,8,0,36,4,150
2011-08-10 15:05:55,Normal,122,0,122,1267426,4225,4337820,5650,409.79903058196714,48,72,2,0,19,99,4,0,31,3,88
2011-08-10 15:05:56,Attack,114,0,115,2056339,25575,3469495,3431,523.7510600956522,39,66,10,0,24,78,13,0,20,6,89
2011-08-10 15:05:57,Normal,177,0,177,1338647,22025,7694916,30530,264.7153175706215,46,120,11,0,23,152,2,0,36,5,136
2011-08-10 15:05:58,Normal,112,0,112,1214189,17467,4085632,23984,361.6739938303572,42,64,6,0,19,93,0,0,14,2,96
2011-08-10 15:05:59,Normal,121,0,121,1396009,28564,4474451,56029,426.2868089090909,37,79,5,0,11,97,13,0,20,2,99
2011-08-10 15:06:00,Attack,130,0,131,1310386,46625,4652032,62962,306.44158883206114,46,80,5,0,14,112,5,0,15,4,112
2011-08-10 15:06:01,Normal,125,0,125,1454301,47285,4558310,13622,334.47466883199996,36,81,8,0,17,105,3,0,17,1,107
2011-08-10 15:06:02,Normal,108,3,111,1379582,66814,4146004,15164,417.9568603063063,43,63,5,0,12,96,3,0,14,3,94
2011-08-10 15:06:03,Normal,120,0,120,1339527,18781,4664956,30696,315.29400334999997,38,75,7,0,15,101,4,0,16,1,103
2011-08-10 15:06:04,Normal,131,0,131,1531435,4015,5157443,23613,337.3774039923664,36,85,10,0,19,111,1,0,13,1,117
2011-08-10 15:06:05,Normal,95,0,95,1163951,46069,3729009,13361,381.3475747894737,30,55,10,0,12,81,2,0,16,0,76
2011-08-10 15:06:06,Attack,114,0,119,1048053,4073,4588679,47815,239.00191074789913,42,68,9,0,18,96,5,0,30,3,86
2011-08-10 15:06:07,Normal,134,0,134,1105308,19237,5427159,22835,217.03082929850743,32,92,10,0,11,120,3,0,14,1,119
2011-08-10 15:06:08,Normal,144,6,150,1308733,20030,6151281,51107,353.3900557333334,44,96,10,0,24,123,3,0,24,1,124
2011-08-10 15:06:09,Attack,180,10,194,1382172,20517,7139669,40786,175.61461117525772,35,150,9,0,40,148,6,0,44,2,147
2011-08-10 15:06:10,Normal,155,10,165,1542679,8074,6492710,27819,287.4332887272727,39,120,6,0,35,125,5,0,44,3,117
2011-08-10 15:06:11,Normal,170,0,170,1646753,17100,5878332,3787,233.80501234705883,41,120,9,0,42,123,5,0,60,3,107
2011-08-10 15:06:12,Normal,169,3,172,1715255,8005,6537618,53355,315.2776440930233,37,129,6,0,52,111,9,0,72,2,98
2011-08-10 15:06:13,Normal,172,0,172,1488006,6995,6165188,49389,339.09957172674416,55,113,4,0,46,121,5,0,48,3,121
2011-08-10 15:06:14,Normal,115,0,115,930057,17341,4632579,63263,235.34837943478257,42,68,5,0,16,99,0,0,23,0,92
2011-08-10 15:06:15,Attack,178,0,180,1228337,22075,6929662,37841,287.25964161666667,38,130,12,0,30,147,3,0,83,1,96
2011-08-10 15:06:16,Normal,156,0,156,838854,20907,6486672,36984,241.2988138525641,28,122,6,0,22,124,10,0,53,0,102
2011-08-10 15:06:17,Attack,153,0,154,1267716,19121,6211772,59700,171.19076293506492,35,111,8,0,18,135,1,0,37,0,117
2011-08-10 15:06:18,Normal,138,0,138,1139472,18403,5139682,15949,250.8784265507246,37,92,9,0,10,126,2,0,30,1,107
2011-08-10 15:06:19,Normal,136,0,136,790411,19317,5398449,15812,303.31656452205885,37,96,3,0,9,124,3,0,24,0,112
2011-08-10 15:06:20,Normal,112,0,112,1179666,3398,4170979,55582,411.2998875267857,44,66,2,0,9,101,2,0,15,4,93
2011-08-10 15:06:21,Attack,154,0,157,1014690,21205,5944973,56682,291.272162388535,40,112,5,0,35,120,2,0,39,3,115
2011-08-10 15:06:22,Normal,144,3,147,747335,11330,6377027,56043,182.709474122449,35,108,4,0,9,135,3,0,24,0,123
2011-08-10 15:06:23,Normal,143,0,143,771660,6037,5928003,46637,180.68555816083915,34,98,11,0,4,138,1,0,6,0,137
2011-08-10 15:06:24,Normal,134,0,134,1849108,17294,4244285,15928,639.9925065447762,40,88,6,0,24,103,7,0,13,3,118
2011-08-10 15:06:25,Normal,95,0,95,1018216,15058,3555585,62531,524.0110951473685,34,57,4,0,15,79,1,0,11,2,82
2011-08-10 15:06:26,Normal,127,0,127,1071365,4850,4737962,36898,313.642973480315,31,81,15,0,16,105,6,0,27,1,99
2011-08-10 15:06:27,Attack,98,17,118,938344,17719,4151745,9286,297.1973858559322,40,72,6,0,17,93,8,0,29,0,89
2011-08-10 15:06:28,Normal,103,1,104,1006967,15902,3600514,61586,330.1653807403846,44,57,3,0,16,85,2,1,16,2,85
2011-08-10 15:06:29,Normal,144,1,145,776908,19584,5374142,26063,307.69021213793104,37,102,6,0,11,131,2,1,21,0,123
2011-08-10 15:06:30,Attack,129,0,133,948938,55028,5024576,930,295.7795419774436,34,93,6,0,11,116,5,1,18,1,113
2011-08-10 15:06:31,Normal,90,0,90,1211771,2966,3183062,44079,335.10970406666667,38,48,4,0,16,72,2,0,16,2,72
2011-08-10 15:06:32,Normal,111,3,114,1061170,3381,4580798,38203,325.3415740438597,44,58,12,0,9,103,1,1,15,0,98
2011-08-10 15:06:33,Normal,102,0,102,784537,3735,3908771,60004,314.93763493137254,33,64,5,0,11,90,1,0,12,1,89
2011-08-10 15:06:34,Normal,101,0,101,1009633,17258,3667857,43974,328.38253606930687,48,51,2,0,8,92,1,0,10,3,88
2011-08-10 15:06:35,Normal,133,0,133,916989,18647,4951634,42578,362.48731280451125,46,80,7,0,11,121,1,0,20,1,112
2011-08-10 15:06:36,Attack,129,0,132,939342,19030,5297981,14465,205.21623020454547,35,92,5,0,7,113,11,1,18,3,109
2011-08-10 15:06:37,Normal,126,0,126,849812,4507,5343742,44644,211.86764854761904,25,97,4,0,11,114,1,0,9,0,117
2011-08-10 15:06:38,Attack,136,0,137,1321275,26189,5070852,1110,330.41311189051095,35,91,11,0,27,107,3,0,23,2,112
2011-08-10 15:06:39,Attack,131,3,145,1013771,18319,5482881,49598,164.82227766896554,40,98,7,0,12,127,6,0,18,0,127
2011-08-10 15:06:40,Normal,129,0,129,1088101,7105,5067997,54710,257.1665947906977,39,82,8,0,12,114,3,0,15,4,110
2011-08-10 15:06:41,Normal,92,0,92,1019093,15835,3140322,15226,400.3435956956522,35,47,10,0,7,83,2,0,8,2,82
2011-08-10 15:06:42,Attack,100,3,105,948217,17838,3685881,38121,520.2290068666666,36,61,8,0,22,82,1,0,25,2,78
2011-08-10 15:06:43,Normal,143,0,143,1196728,18999,5204996,5331,281.8393566153846,48,89,6,0,20,118,3,2,13,2,128
2011-08-10 15:06:44,Normal,164,0,164,999931,21946,6836588,40658,198.40499173780486,31,121,12,0,30,130,4,0,44,4,115
2011-08-10 15:06:45,Normal,118,0,118,996022,4816,4787465,55598,308.38824582203387,39,64,15,0,9,107,2,0,21,2,95
2011-08-10 15:06:46,Normal,171,0,171,953933,9842,7151930,57467,220.72058610526318,39,129,3,0,9,160,2,0,47,3,120
2011-08-10 15:06:47,Normal,128,0,128,1247292,18281,4938764,31771,308.762328375,31,88,9,0,24,104,0,0,35,1,92
2011-08-10 15:06:48,Attack,148,0,154,981854,19834,5683439,4069,276.1233403116883,42,98,14,0,10,137,7,0,26,2,126
2011-08-10 15:06:49,Normal,95,0,95,894535,17382,3361204,34366,329.50265167368417,35,53,7,0,10,82,1,2,18,0,77
2011-08-10 15:06:50,Normal,113,0,113,1145409,17367,4221927,39482,356.95562312389376,42,61,10,0,13,98,2,0,25,1,87
2011-08-10 15:06:51,Attack,114,0,121,1182333,8491,4718684,51476,327.2850968595041,43,70,8,0,4,109,8,0,40,0,80
2011-08-10 15:06:52,Attack,85,3,89,1212524,15759,3321658,41730,332.5897632247191,26,55,8,0,4,78,7,0,13,1,75
2011-08-10 15:06:53,Normal,113,0,113,1222862,62865,4479133,26338,423.41276567256637,42,60,11,0,7,104,2,0,18,3,91
2011-08-10 15:06:54,Normal,105,0,105,967986,4931,4061677,21099,252.73659130476187,49,49,7,0,4,98,3,0,13,1,91
2011-08-10 15:06:55,Normal,127,0,127,1123082,19000,4921474,33320,330.9063722440944,33,91,3,0,17,107,3,0,14,3,110
2011-08-10 15:06:56,Attack,142,0,144,1638685,7660,4686861,1542,509.3497420902778,45,91,8,0,23,114,7,0,36,2,106
2011-08-10 15:06:57,Attack,132,0,136,1403840,39459,4839094,14214,462.7515848014705,40,86,10,0,23,103,10,0,23,1,112
2011-08-10 15:06:58,Normal,95,0,95,1138457,15972,2826050,32275,404.1586229684212,36,53,6,0,15,77,3,0,16,3,75
2011-08-10 15:06:59,Normal,86,0,86,907189,2924,2909814,49585,491.1456748720931,42,31,13,0,5,79,2,0,16,3,67
2011-08-10 15:07:00,Attack,236,0,240,1141436,10157,11655030,54061,174.56372853333332,38,195,7,0,22,214,2,2,14,2,224
2011-08-10 15:07:01,Normal,104,0,104,1095069,15796,3572834,10634,432.0418456442308,47,52,5,0,8,94,1,1,5,1,98
2011-08-10 15:07:02,Normal,90,3,93,960325,4987,3339666,59927,416.88573365591395,35,45,13,0,8,82,2,1,15,1,77
2011-08-10 15:07:03,Attack,110,0,111,1076539,6668,4379220,58595,317.7619927387387,34,71,6,0,11,97,3,0,23,2,86
2011-08-10 15:07:04,Normal,96,0,96,891419,18352,3780374,5453,302.4127239479167,36,58,2,0,4,84,8,0,19,0,77
2011-08-10 15:07:05,Normal,82,0,82,1008820,2575,2813950,66272,459.0011978048781,26,46,10,0,8,69,5,0,10,2,70
2011-08-10 15:07:06,Normal,114,0,114,1482156,16521,4626481,56856,570.0928270614035,46,60,8,0,14,96,4,0,7,1,105
2011-08-10 15:07:07,Normal,121,0,121,1292786,19234,4383100,56936,322.62594890909094,34,76,11,0,20,96,5,0,24,1,95
2011-08-10 15:07:08,Normal,121,0,121,1188390,17259,5145669,56085,319.5292662231405,39,73,9,0,22,97,2,0,20,0,101
2011-08-10 15:07:09,Attack,90,3,99,876242,16666,3345195,56344,370.77848674747474,51,41,7,0,8,87,4,0,24,1,74
2011-08-10 15:07:10,Normal,119,0,119,1252188,17345,4363758,57115,205.1265773277311,41,70,8,0,15,99,5,0,18,2,99
2011-08-10 15:07:11,Attack,113,0,114,1009277,5534,4191909,57301,233.69189753508772,44,63,7,0,11,101,1,1,16,2,96
2011-08-10 15:07:12,Attack,95,3,104,1020133,3594,4023400,57984,406.3961095961539,51,46,7,0,8,89,7,0,23,4,77
2011-08-10 15:07:13,Normal,82,0,82,816789,2874,3039164,56252,386.6107785243902,30,50,2,0,9,73,0,0,14,0,68
2011-08-10 15:07:14,Normal,72,0,72,981776,2860,2493680,56172,340.69042883333327,29,35,8,0,8,61,3,0,11,0,61
2011-08-10 15:07:15,Normal,95,0,95,932424,2733,3535974,36224,313.09625182105253,39,49,7,0,9,86,0,0,7,1,87
2011-08-10 15:07:16,Normal,117,0,117,1167688,2752,4545443,57634,321.2730192820513,41,69,7,0,4,110,3,0,6,2,109
2011-08-10 15:07:17,Normal,72,0,72,892722,44203,2491106,56511,532.99822075,32,33,7,0,7,64,1,0,10,1,61
2011-08-10 15:07:18,Attack,122,0,126,1255799,26197,4432496,20776,440.1799052063493,50,69,7,0,11,108,7,0,27,5,94
2011-08-10 15:07:19,Normal,99,0,99,1294756,15966,3461410,25007,442.412207020202,44,45,10,0,15,84,0,0,20,2,77
2011-08-10 15:07:20,Normal,125,0,125,1138332,13023,4451685,3351,337.48694039200007,34,82,9,0,14,106,5,0,18,4,103
2011-08-10 15:07:21,Attack,129,0,130,1424139,19495,4404123,40029,366.1740632384615,39,83,8,0,19,103,8,0,20,4,105
2011-08-10 15:07:22,Normal,71,3,74,844531,15392,3003671,60128,350.2086308918919,36,31,7,0,4,69,1,0,8,1,65
2011-08-10 15:07:23,Normal,134,4,138,1477062,18415,5158885,38036,405.2816277826087,48,76,14,0,13,123,2,0,21,2,114
2011-08-10 15:07:24,Attack,106,0,107,1324784,17893,3882060,39903,484.30189269158876,40,62,5,0,23,79,5,0,22,2,83
2011-08-10 15:07:25,Normal,123,0,123,1382625,18327,4440583,36669,199.81095952845527,45,71,7,0,14,100,9,0,17,1,105
2011-08-10 15:07:26,Normal,126,0,126,1042997,19758,4113426,40802,280.8713157460317,36,78,12,0,11,105,10,0,20,12,94
2011-08-10 15:07:27,Normal,111,0,111,1198197,19434,4095471,14905,384.74411460360363,46,60,5,0,9,95,7,0,14,2,94
2011-08-10 15:07:28,Normal,111,0,111,1331703,16221,3789392,60906,337.91776974774774,35,70,6,0,24,79,7,1,20,3,87
2011-08-10 15:07:29,Normal,102,0,102,740530,38804,4136297,13362,248.3724307941176,18,79,5,0,12,86,3,1,19,0,82
2011-08-10 15:07:30,Attack,116,0,119,1473848,17018,3840939,62052,500.13878717647066,47,58,14,0,21,96,2,0,22,1,94
2011-08-10 15:07:31,Normal,125,2,127,1065004,17772,4896162,55128,330.2961121732284,41,77,9,0,14,111,1,1,12,2,112
2011-08-10 15:07:32,Normal,121,3,124,1196688,12756,4580000,14213,308.46158614516133,43,71,10,0,10,108,6,0,17,2,105
2011-08-10 15:07:33,Attack,161,0,166,1045756,10885,6958707,1072,151.13598874096385,46,115,5,0,9,152,5,0,27,1,136
2011-08-10 15:07:34,Normal,144,0,144,1376024,12302,5217257,3524,378.20811483333335,47,90,7,0,29,113,2,0,30,4,110
2011-08-10 15:07:35,Normal,163,0,163,1028145,21837,6776765,33905,314.23408045398776,43,113,7,0,19,139,4,1,25,1,136
2011-08-10 15:07:36,Normal,137,0,137,912839,18314,5456882,17776,200.61304281751825,30,103,4,0,8,124,4,1,13,1,122
2011-08-10 15:07:37,Normal,165,0,165,1627101,20059,6447163,55574,250.4944033939394,40,114,11,0,16,143,6,0,17,2,146
2011-08-10 15:07:38,Normal,97,0,97,1120714,14900,3272836,13124,562.6229464536082,32,53,12,0,9,85,3,0,8,2,86
2011-08-10 15:07:39,Attack,82,0,85,964124,15890,3079754,65768,312.5271308823529,31,50,4,0,13,68,4,0,9,1,75
2011-08-10 15:07:40,Normal,99,9,108,920969,17629,3802796,57807,367.2257142129628,43,64,1,0,12,93,3,0,16,4,88
2011-08-10 15:07:41,Normal,89,5,94,1091807,5598,3366085,62867,461.91611234042557,44,40,10,0,9,84,1,0,11,4,79
2011-08-10 15:07:42,Attack,120,3,124,1219257,3389,4251357,30290,442.4855931451614,40,79,5,0,12,105,7,0,14,3,107
2011-08-10 15:07:43,Normal,114,0,114,1063014,17915,4315226,54902,293.6101519824561,50,59,5,0,13,98,3,0,18,2,94
2011-08-10 15:07:44,Normal,103,0,103,1132595,15862,3427449,29431,453.1622360970874,45,51,7,0,8,94,1,0,9,3,91
2011-08-10 15:07:45,Attack,141,0,142,1447196,19524,5577360,59793,445.3533054084507,38,95,9,0,28,112,1,1,26,3,113
2011-08-10 15:07:46,Normal,104,0,104,1133906,15813,3851561,35848,386.6454802115385,48,48,8,0,10,92,2,0,14,1,89
2011-08-10 15:07:47,Normal,109,0,109,1238622,16025,3806811,21471,423.0198615963302,46,55,8,0,9,97,3,0,10,2,97
2011-08-10 15:07:48,Normal,114,0,114,1011387,5083,4304626,61931,311.7864191929824,41,66,7,0,13,97,3,1,18,3,92
2011-08-10 15:07:49,Normal,90,0,90,988733,16650,3453798,46396,411.9635140888889,39,43,8,0,10,78,2,0,15,0,75
2011-08-10 15:07:50,Normal,98,0,98,973911,3108,3481315,52429,458.393541632653,43,50,5,0,8,88,2,0,7,2,89
2011-08-10 15:07:51,Attack,90,0,93,1129860,14898,3360792,23293,369.53688884946246,34,55,4,0,11,78,4,0,9,2,82
2011-08-10 15:07:52,Normal,116,3,119,1275011,17898,4536386,25655,365.8277349747899,42,65,12,0,10,105,4,0,18,4,97
2011-08-10 15:07:53,Normal,110,0,110,920200,17668,4526847,42939,281.9613366909091,31,71,8,0,10,98,2,0,20,3,87
2011-08-10 15:07:54,Attack,98,0,108,1256454,17217,3633571,36628,363.85494207407396,44,62,2,0,15,85,8,0,23,2,83
